category,bathrooms,bedrooms,has_photo,pets_allowed,price,square_feet,cityname,state,latitude,longitude,amenities_count
housing/rent/apartment,1.0,1,Thumbnail,,1385,782,337,20,39.0073,-76.6827,2
housing/rent/apartment,1.0,1,Thumbnail,,1374,782,634,43,29.7714,-95.4343,1
housing/rent/apartment,1.0,1,Thumbnail,,1290,782,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,1,Thumbnail,,1225,782,1177,33,39.5197,-119.8342,15
housing/rent/apartment,1.0,1,Thumbnail,,1199,782,1551,9,28.5964,-81.3237,5
housing/rent/apartment,1.0,2,Thumbnail,,1100,782,13,32,35.1038,-106.611,0
housing/rent/apartment,1.0,1,Thumbnail,,1100,782,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,925,782,447,43,32.8255,-97.1039,12
housing/rent/apartment,1.0,1,Thumbnail,,860,782,820,28,46.8296,-100.8908,0
housing/rent/apartment,1.0,1,Thumbnail,,2505,783,1144,31,40.3663,-74.6688,3
housing/rent/apartment,1.0,2,Thumbnail,,2245,783,212,4,37.28,-121.9559,0
housing/rent/apartment,1.0,1,Thumbnail,,2225,783,272,14,41.8625,-87.6825,9
housing/rent/apartment,1.0,1,Thumbnail,,2220,783,979,34,40.918,-73.7837,2
housing/rent/apartment,1.0,1,Thumbnail,,1744,783,475,4,38.6857,-121.1532,1
housing/rent/apartment,1.0,1,Yes,,1395,783,1021,4,33.9069,-118.0806,3
housing/rent/apartment,1.0,1,Thumbnail,,980,783,351,43,32.9158,-96.8961,5
housing/rent/apartment,1.0,1,Thumbnail,,899,783,47,27,35.6775,-78.7763,3
housing/rent/apartment,1.0,1,Thumbnail,,677,783,69,43,39.8163,-98.5576,9
housing/rent/apartment,2.0,2,Yes,,650,783,359,35,39.7942,-84.2701,3
housing/rent/apartment,1.0,2,Thumbnail,,2497,784,1084,4,34.1474,-118.1391,4
housing/rent/apartment,1.0,1,Thumbnail,,1450,784,551,22,42.9497,-85.6417,6
housing/rent/apartment,1.0,1,Thumbnail,,1400,784,279,35,39.1535,-84.4264,1
housing/rent/apartment,1.0,1,Thumbnail,,1400,784,279,35,39.1535,-84.4264,1
housing/rent/apartment,1.0,1,Thumbnail,,1350,784,279,35,39.1535,-84.4264,1
housing/rent/apartment,1.0,1,Thumbnail,,1245,784,304,5,38.8562,-104.772,8
housing/rent/apartment,1.0,1,Thumbnail,,1203,784,634,43,29.7714,-95.4343,1
housing/rent/apartment,1.0,1,Thumbnail,,1190,784,1455,45,36.7992,-76.1756,4
housing/rent/apartment,1.0,1,Yes,,1185,784,265,31,39.905,-74.9965,9
housing/rent/apartment,1.0,1,Yes,,1108,784,825,43,32.5807,-97.138,5
housing/rent/apartment,1.0,1,Thumbnail,,1100,784,71,43,32.91,-97.5572,3
housing/rent/apartment,1.0,1,Thumbnail,,1073,784,309,27,35.4047,-80.6098,7
housing/rent/apartment,1.0,1,Yes,,1050,784,71,43,32.91,-97.5572,3
housing/rent/apartment,1.0,1,Yes,,1050,784,71,43,32.91,-97.5572,3
housing/rent/apartment,1.0,1,Yes,,1050,784,71,43,32.91,-97.5572,3
housing/rent/apartment,1.0,1,Yes,,1020,784,71,43,32.91,-97.5572,3
housing/rent/apartment,1.0,1,Thumbnail,,950,784,69,43,39.8163,-98.5576,0
housing/rent/apartment,1.0,1,Thumbnail,,885,784,909,16,39.0203,-94.6535,0
housing/rent/apartment,1.0,1,Thumbnail,,870,784,1055,16,38.9259,-94.6916,0
housing/rent/apartment,1.0,2,Yes,,850,784,1156,27,35.7551,-78.7199,5
housing/rent/apartment,1.0,2,Thumbnail,,690,784,705,15,40.4738,-86.1409,4
housing/rent/apartment,1.0,2,Thumbnail,,585,784,600,17,37.8244,-87.5556,6
housing/rent/apartment,1.0,1,Thumbnail,,1985,785,999,31,40.7925,-74.0215,4
housing/rent/apartment,1.0,1,Thumbnail,,1945,785,369,5,39.736,-104.9819,8
housing/rent/apartment,1.0,1,Thumbnail,,1850,785,1249,4,33.5052,-117.6573,6
housing/rent/apartment,1.0,1,Thumbnail,,1764,785,1156,27,35.774,-78.6328,7
housing/rent/apartment,1.0,1,Yes,,1570,785,770,20,39.2081,-76.661,2
housing/rent/apartment,1.0,1,Thumbnail,,1475,785,1379,10,34.0648,-84.0849,14
housing/rent/apartment,1.0,1,Thumbnail,,1350,785,1121,23,45.0201,-93.4623,3
housing/rent/apartment,1.0,1,Thumbnail,,1199,785,113,14,41.9526,-87.9486,0
housing/rent/apartment,1.0,1,Thumbnail,,1148,785,742,20,39.0614,-76.8511,1
housing/rent/apartment,1.0,1,Thumbnail,,998,785,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,1,Yes,,973,785,397,27,35.9907,-78.9074,4
housing/rent/apartment,1.0,1,Thumbnail,,949,785,704,42,35.9695,-83.981,11
housing/rent/apartment,1.0,2,Thumbnail,,900,785,1498,12,41.5657,-93.7305,0
housing/rent/apartment,1.0,1,Thumbnail,,812,785,647,15,39.7953,-86.1387,0
housing/rent/apartment,1.0,1,Thumbnail,,700,785,1310,12,42.5018,-96.3886,10
housing/rent/apartment,1.0,2,Thumbnail,,1875,786,969,31,40.4841,-74.4526,0
housing/rent/apartment,1.0,1,Thumbnail,,1681,786,69,43,30.3054,-97.7497,6
housing/rent/apartment,1.0,1,Thumbnail,,1500,786,903,48,43.0531,-87.9659,0
housing/rent/apartment,1.0,1,Thumbnail,,1366,786,701,9,28.2966,-81.6162,2
housing/rent/apartment,1.0,1,Thumbnail,,1285,786,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Thumbnail,,1255,786,1151,47,47.1607,-122.2906,12
housing/rent/apartment,1.0,2,Thumbnail,,763,786,723,18,30.1868,-93.1908,4
housing/rent/apartment,1.0,1,Thumbnail,,733,786,774,2,34.7264,-92.348,0
housing/rent/apartment,1.0,2,Thumbnail,,1495,787,369,5,39.7333,-104.914,2
housing/rent/apartment,1.0,1,Thumbnail,,1225,787,1282,3,33.5783,-111.8902,0
housing/rent/apartment,1.0,1,Yes,,1159,787,318,38,40.5059,-80.1869,10
housing/rent/apartment,1.0,1,Yes,,1055,787,745,10,33.9222,-84.0725,10
housing/rent/apartment,1.0,1,No,,1022,787,318,38,40.5059,-80.1869,10
housing/rent/apartment,1.0,1,Thumbnail,,947,787,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,1,Thumbnail,,1650,788,205,4,34.2299,-119.0097,0
housing/rent/apartment,1.0,1,Thumbnail,,1634,788,369,5,39.698,-105.1559,3
housing/rent/apartment,1.0,1,Thumbnail,,1457,788,432,20,39.2735,-76.8674,4
housing/rent/apartment,1.0,1,Thumbnail,,1273,788,634,43,29.7714,-95.4343,0
housing/rent/apartment,1.0,1,Thumbnail,,1250,788,1121,23,45.0201,-93.4623,9
housing/rent/apartment,1.0,1,Thumbnail,,897,788,351,43,32.9954,-96.7849,12
housing/rent/apartment,1.0,1,Thumbnail,,887,788,351,43,32.9954,-96.7849,4
housing/rent/apartment,1.0,1,Thumbnail,,872,788,351,43,32.9954,-96.7849,4
housing/rent/apartment,1.0,1,No,,865,788,1416,35,40.0351,-84.2067,6
housing/rent/apartment,1.0,2,Thumbnail,,685,788,1445,35,39.8874,-84.2035,0
housing/rent/apartment,1.0,1,Thumbnail,,2290,789,793,4,34.0372,-118.2972,4
housing/rent/apartment,2.0,2,Thumbnail,,1650,789,884,9,25.8275,-80.1842,0
housing/rent/apartment,1.0,1,Thumbnail,,1255,789,634,43,29.7714,-95.4343,10
housing/rent/apartment,1.0,1,Yes,,1245,789,508,20,39.1088,-77.2384,3
housing/rent/apartment,1.0,2,Yes,,1035,789,288,31,39.8057,-74.9979,1
housing/rent/apartment,1.0,1,Yes,,919,789,415,36,35.6217,-97.4702,5
housing/rent/apartment,1.0,1,Yes,,909,789,1572,36,35.4975,-97.7329,5
housing/rent/apartment,2.0,2,Thumbnail,,895,789,522,43,30.1824,-96.9336,0
housing/rent/apartment,1.0,1,Thumbnail,,889,789,415,36,35.6217,-97.4702,5
housing/rent/apartment,1.0,1,Yes,,874,789,1572,36,35.4975,-97.7329,5
housing/rent/apartment,1.0,1,Thumbnail,,809,789,998,36,35.2314,-97.5069,6
housing/rent/apartment,1.0,1,Thumbnail,,730,789,1311,41,43.5329,-96.7265,5
housing/rent/apartment,1.0,1,Thumbnail,,2285,790,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,2,Thumbnail,,1999,790,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,2,Thumbnail,,1850,790,1084,4,34.1408,-118.1273,2
housing/rent/apartment,1.0,1,Thumbnail,,1525,790,867,23,44.8893,-93.1153,0
housing/rent/apartment,1.0,1,Thumbnail,,1500,790,291,35,41.5073,-81.6046,2
housing/rent/apartment,1.0,1,Thumbnail,,1470,790,806,47,47.8028,-122.2849,4
housing/rent/apartment,1.0,1,Thumbnail,,1399,790,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1359,790,742,20,39.0947,-76.8189,7
housing/rent/apartment,1.0,1,Yes,,1319,790,363,10,33.8144,-84.2804,6
housing/rent/apartment,1.0,1,Yes,,1316,790,363,10,33.8144,-84.2804,6
housing/rent/apartment,1.0,1,Thumbnail,,1280,790,742,20,39.1008,-76.8827,3
housing/rent/apartment,1.0,1,Thumbnail,,1250,790,652,23,44.8428,-93.0489,0
housing/rent/apartment,1.0,1,No,,1250,790,508,20,39.1775,-77.1944,1
housing/rent/apartment,1.0,1,Thumbnail,,1219,790,701,9,28.2966,-81.6162,5
housing/rent/apartment,1.0,1,Thumbnail,,1095,790,507,9,29.6533,-82.3656,10
housing/rent/apartment,1.0,1,Thumbnail,,1055,790,304,5,38.8562,-104.772,8
housing/rent/apartment,1.0,1,Thumbnail,,1045,790,681,24,39.0744,-94.5521,6
housing/rent/apartment,1.0,1,No,,955,790,95,43,32.8281,-97.145,7
housing/rent/apartment,1.0,1,Yes,,860,790,288,31,39.8057,-74.9979,0
housing/rent/apartment,1.0,1,Thumbnail,,845,790,1099,38,40.0054,-75.1415,3
housing/rent/apartment,1.0,1,Thumbnail,,800,790,1207,24,37.9488,-91.7628,0
housing/rent/apartment,1.0,1,Thumbnail,,725,790,1339,47,47.6794,-117.4018,0
housing/rent/apartment,1.0,1,Thumbnail,,719,790,415,36,35.6217,-97.4702,7
housing/rent/apartment,1.0,1,Thumbnail,,625,790,1045,43,30.1213,-93.7711,6
housing/rent/apartment,1.0,1,Thumbnail,,575,790,234,22,41.9042,-85.9879,3
housing/rent/apartment,2.0,2,Thumbnail,,1930,791,369,5,39.7673,-105.0151,8
housing/rent/apartment,1.0,2,Thumbnail,,1370,791,681,24,39.0744,-94.5521,3
housing/rent/apartment,1.0,1,Thumbnail,,1190,791,497,48,42.8873,-88.0096,8
housing/rent/apartment,1.5,1,Thumbnail,,1075,791,548,5,39.1083,-108.6071,3
housing/rent/apartment,1.0,1,Thumbnail,,989,791,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,780,791,1038,36,35.471,-97.5299,2
housing/rent/apartment,1.0,1,Thumbnail,,700,791,1,43,32.4418,-99.7494,8
housing/rent/apartment,1.0,1,Yes,,2552,792,960,19,42.3015,-71.2316,4
housing/rent/apartment,2.0,3,Thumbnail,,2084,792,351,43,32.9661,-96.7988,2
housing/rent/apartment,2.0,2,Thumbnail,,1612,792,1237,23,44.9702,-93.2071,5
housing/rent/apartment,1.0,1,Thumbnail,,1401,792,351,43,32.9661,-96.7988,2
housing/rent/apartment,1.0,1,No,,1365,792,265,31,39.905,-74.9965,2
housing/rent/apartment,1.0,1,Thumbnail,,1130,792,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,1,Thumbnail,,980,792,772,10,33.6795,-84.1596,9
housing/rent/apartment,1.0,1,Thumbnail,,954,792,757,16,38.9329,-94.7538,5
housing/rent/apartment,1.0,1,Thumbnail,,944,792,69,43,30.4562,-97.7651,9
housing/rent/apartment,1.0,1,Thumbnail,,925,792,469,48,43.0152,-89.4529,7
housing/rent/apartment,1.0,2,Thumbnail,,795,792,721,15,40.3613,-86.9005,0
housing/rent/apartment,1.0,2,Thumbnail,,740,792,1498,12,41.5835,-93.7597,6
housing/rent/apartment,1.0,2,Thumbnail,,695,792,721,15,40.3613,-86.9005,0
housing/rent/apartment,1.0,2,Thumbnail,,595,792,84,22,42.3149,-85.1757,0
housing/rent/apartment,1.0,1,Thumbnail,,545,792,552,24,38.8842,-94.5213,8
housing/rent/apartment,1.0,1,Thumbnail,,1333,793,351,43,32.8302,-96.7724,0
housing/rent/apartment,1.0,1,Thumbnail,,959,793,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,760,793,788,43,32.5548,-94.7807,6
housing/rent/apartment,1.0,1,Thumbnail,,1999,794,1444,47,45.6558,-122.5888,4
housing/rent/apartment,1.0,2,Thumbnail,,1796,794,1243,43,29.4624,-98.5253,0
housing/rent/apartment,1.0,1,Thumbnail,,1530,794,369,5,39.736,-104.9819,11
housing/rent/apartment,1.0,1,Thumbnail,,1430,794,369,5,39.7821,-104.9641,5
housing/rent/apartment,1.0,1,Thumbnail,,1070,794,809,10,32.833,-83.6723,11
housing/rent/apartment,1.0,1,Thumbnail,,1018,794,1110,38,40.4448,-79.9725,0
housing/rent/apartment,1.0,1,Thumbnail,,995,794,138,23,44.8338,-93.3197,10
housing/rent/apartment,1.0,1,Thumbnail,,2470,795,793,4,34.0372,-118.2972,5
housing/rent/apartment,2.0,2,Thumbnail,,2050,795,1285,47,47.616,-122.3275,0
housing/rent/apartment,1.0,1,Thumbnail,,1370,795,810,48,43.0724,-89.4003,9
housing/rent/apartment,1.0,1,Thumbnail,,1355,795,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,2,Thumbnail,,1217,795,528,20,39.1627,-76.6354,1
housing/rent/apartment,1.0,1,Thumbnail,,1100,795,83,18,30.4415,-91.1012,11
housing/rent/apartment,1.0,1,Thumbnail,,1010,795,306,15,39.2129,-85.9099,7
housing/rent/apartment,1.0,1,Yes,,1007,795,52,43,32.696,-97.0878,3
housing/rent/apartment,1.0,1,Thumbnail,,999,795,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,2,Thumbnail,,750,795,1126,43,29.9142,-93.9383,7
housing/rent/apartment,1.0,1,Thumbnail,,1775,796,69,43,30.3054,-97.7497,6
housing/rent/apartment,1.0,1,Thumbnail,,1463,796,369,5,39.8502,-104.9699,2
housing/rent/apartment,1.0,1,Thumbnail,,1440,796,809,10,32.833,-83.6723,8
housing/rent/apartment,1.0,1,Yes,,1395,796,265,31,39.905,-74.9965,4
housing/rent/apartment,2.0,2,Thumbnail,,1330,796,69,43,30.234,-97.716,2
housing/rent/apartment,1.0,1,Thumbnail,,1205,796,351,43,32.8261,-96.7472,14
housing/rent/apartment,1.0,2,Thumbnail,,1115,796,810,48,43.0724,-89.4003,3
housing/rent/apartment,1.0,1,Thumbnail,,1060,796,740,33,36.1198,-115.0497,10
housing/rent/apartment,1.0,2,Thumbnail,,945,796,76,20,39.3191,-76.6126,2
housing/rent/apartment,1.0,1,Thumbnail,,894,796,1243,43,29.4624,-98.5253,1
housing/rent/apartment,1.0,1,Thumbnail,,1610,797,1202,20,39.0521,-77.119,3
housing/rent/apartment,1.0,1,Thumbnail,,1522,797,151,20,38.9253,-76.7155,3
housing/rent/apartment,1.0,1,Thumbnail,,1483,797,1545,9,28.4991,-81.5295,7
housing/rent/apartment,1.0,1,Thumbnail,,1380,797,351,43,32.829,-96.8458,7
housing/rent/apartment,1.0,1,Thumbnail,,1346,797,254,27,35.9517,-79.071,5
housing/rent/apartment,1.0,1,Yes,,1247,797,835,10,34.0007,-84.4665,0
housing/rent/apartment,1.0,1,Thumbnail,,1202,797,835,10,34.0007,-84.4665,0
housing/rent/apartment,1.0,1,Thumbnail,,1003,797,1217,43,30.5118,-97.6873,2
housing/rent/apartment,1.0,1,Thumbnail,,980,797,647,15,39.7953,-86.1387,7
housing/rent/apartment,1.0,1,Yes,,940,797,415,36,35.6217,-97.4702,3
housing/rent/apartment,1.0,1,Yes,,890,797,415,36,35.6217,-97.4702,3
housing/rent/apartment,1.0,1,Yes,,880,797,415,36,35.6217,-97.4702,3
housing/rent/apartment,1.0,1,Thumbnail,,825,797,83,18,30.4415,-91.1012,9
housing/rent/apartment,1.0,1,Yes,,2355,798,1144,31,40.3663,-74.6688,3
housing/rent/apartment,1.0,1,Thumbnail,,2095,798,1268,4,38.4498,-122.7129,0
housing/rent/apartment,1.0,1,Thumbnail,,1955,798,956,42,36.137,-86.783,5
housing/rent/apartment,1.0,1,Thumbnail,,1240,798,1549,27,36.1036,-80.2159,0
housing/rent/apartment,1.0,1,Thumbnail,,935,798,198,23,44.7594,-93.2817,9
housing/rent/apartment,1.0,1,Thumbnail,,845,798,634,43,29.7714,-95.4343,3
housing/rent/apartment,1.0,2,Thumbnail,,750,798,250,14,40.1145,-88.2723,4
housing/rent/apartment,1.0,1,Thumbnail,,1299,799,351,43,32.8212,-96.7853,0
housing/rent/apartment,1.0,1,Thumbnail,,1064,799,1142,16,38.9954,-94.6422,7
housing/rent/apartment,1.0,1,Thumbnail,,1039,799,1230,44,37.0835,-113.5823,9
housing/rent/apartment,1.5,1,Thumbnail,,2700,800,793,4,34.0372,-118.2972,0
housing/rent/apartment,1.0,1,Thumbnail,,2655,800,793,4,34.0799,-118.4876,12
housing/rent/apartment,1.0,1,Thumbnail,,2600,800,1029,4,37.7904,-122.2151,0
housing/rent/apartment,1.0,1,Thumbnail,,2560,800,69,43,39.8163,-98.5576,0
housing/rent/apartment,1.0,1,Yes,,2550,800,667,31,40.722,-74.0644,2
housing/rent/apartment,1.0,1,Thumbnail,,2300,800,1127,34,41.0155,-73.6756,0
housing/rent/apartment,1.0,1,Thumbnail,,2221,800,793,4,34.07,-118.3501,6
housing/rent/apartment,1.0,1,Thumbnail,,2205,800,52,45,38.8738,-77.1055,3
housing/rent/apartment,1.0,2,Thumbnail,,2195,800,1248,4,37.3108,-121.8645,2
housing/rent/apartment,1.0,2,Thumbnail,,2105,800,1514,31,40.649,-74.3464,7
housing/rent/apartment,2.0,2,Thumbnail,,2000,800,256,40,32.8113,-79.9947,0
housing/rent/apartment,1.5,2,Thumbnail,,1995,800,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,1,Thumbnail,,1995,800,905,23,44.9855,-93.3023,0
housing/rent/apartment,1.0,1,Thumbnail,,1995,800,69,43,39.8163,-98.5576,0
housing/rent/apartment,1.5,2,Thumbnail,,1975,800,1439,4,34.1656,-118.3916,0
housing/rent/apartment,1.0,2,Thumbnail,,1975,800,1439,4,34.1656,-118.3916,0
housing/rent/apartment,1.0,2,Thumbnail,,1950,800,1246,4,32.7876,-117.1265,0
housing/rent/apartment,1.0,1,Yes,,1918,800,103,47,47.6146,-122.1684,2
housing/rent/apartment,1.5,2,Yes,,1900,800,51,4,34.1275,-118.0494,4
housing/rent/apartment,1.0,2,Yes,,1885,800,962,31,40.2091,-74.0584,7
housing/rent/apartment,1.0,1,Thumbnail,,1825,800,793,4,34.07,-118.3501,6
housing/rent/apartment,1.0,1,Thumbnail,,1795,800,1285,47,47.616,-122.3275,2
housing/rent/apartment,1.0,1,Thumbnail,,1795,800,651,4,33.9531,-118.3454,2
housing/rent/apartment,1.0,2,Thumbnail,,1795,800,1135,37,45.5091,-122.6449,0
housing/rent/apartment,1.0,1,Thumbnail,,1785,800,1557,4,34.1677,-118.6141,5
housing/rent/apartment,1.5,1,Thumbnail,,1750,800,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1750,800,905,23,44.9855,-93.3023,7
housing/rent/apartment,1.5,2,Thumbnail,,1750,800,186,38,40.0264,-75.3344,0
housing/rent/apartment,1.0,1,Thumbnail,,1719,800,495,19,42.2919,-71.4269,0
housing/rent/apartment,1.0,2,Thumbnail,,1700,800,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1699,800,60,10,33.7848,-84.3922,0
housing/rent/apartment,1.0,1,Thumbnail,,1695,800,905,23,44.9855,-93.3023,7
housing/rent/apartment,1.0,2,Thumbnail,,1675,800,712,4,32.7685,-117.0046,0
housing/rent/apartment,1.0,1,Thumbnail,,1657,800,103,47,47.6124,-122.1427,2
housing/rent/apartment,1.0,2,Thumbnail,,1600,800,1547,46,44.4962,-73.1848,3
housing/rent/apartment,1.0,1,Yes,,1600,800,667,31,40.722,-74.0644,3
housing/rent/apartment,1.0,2,Thumbnail,,1599,800,369,5,39.8502,-104.9699,2
housing/rent/apartment,1.0,1,Thumbnail,,1595,800,424,31,40.6623,-74.2087,0
housing/rent/apartment,1.0,2,Thumbnail,,1595,800,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,2,Thumbnail,,1585,800,688,47,47.75,-122.24,0
housing/rent/apartment,2.0,2,Thumbnail,,1575,800,76,20,39.3191,-76.6126,0
housing/rent/apartment,1.0,1,Thumbnail,,1555,800,1343,31,40.1512,-74.0394,0
housing/rent/apartment,1.0,2,Thumbnail,,1550,800,810,48,43.0724,-89.4003,2
housing/rent/apartment,1.0,2,Thumbnail,,1550,800,1528,4,33.9604,-118.0289,1
housing/rent/apartment,1.0,2,Thumbnail,,1486,800,272,14,41.8625,-87.6825,1
housing/rent/apartment,1.0,2,Thumbnail,,1470,800,810,48,43.0724,-89.4003,7
housing/rent/apartment,1.0,2,Thumbnail,,1465,800,643,20,38.9633,-76.9375,0
housing/rent/apartment,1.0,2,Thumbnail,,1450,800,1241,44,40.7061,-111.9048,0
housing/rent/apartment,1.0,1,Thumbnail,,1427,800,499,20,39.4228,-77.4164,1
housing/rent/apartment,1.0,2,Thumbnail,,1425,800,60,10,33.7848,-84.3922,0
housing/rent/apartment,1.0,1,Thumbnail,,1400,800,1099,38,40.0054,-75.1415,0
housing/rent/apartment,1.0,1,Thumbnail,,1400,800,1156,27,35.774,-78.6328,0
housing/rent/apartment,1.0,1,No,,1375,800,432,20,39.266,-76.8455,4
housing/rent/apartment,1.0,1,Thumbnail,,1365,800,905,23,44.9855,-93.3023,0
housing/rent/apartment,1.0,2,Thumbnail,,1365,800,363,10,33.7416,-84.2614,0
housing/rent/apartment,1.0,1,Thumbnail,,1360,800,825,43,32.5807,-97.138,4
housing/rent/apartment,1.0,1,Thumbnail,,1350,800,1215,34,42.7896,-73.9854,0
housing/rent/apartment,1.0,1,Thumbnail,,1314,800,369,5,39.6554,-105.0224,3
housing/rent/apartment,1.0,2,Thumbnail,,1300,800,69,43,30.3054,-97.7497,0
housing/rent/apartment,1.0,1,Yes,,1300,800,1414,31,40.2206,-74.7174,1
housing/rent/apartment,2.0,1,Thumbnail,,1295,800,1237,23,44.9405,-93.1027,0
housing/rent/apartment,1.0,2,Thumbnail,,1269,800,1100,3,33.5178,-112.0848,0
housing/rent/apartment,1.0,2,Thumbnail,,1264,800,1270,9,27.3216,-82.4763,0
housing/rent/apartment,1.0,1,Thumbnail,,1250,800,906,23,44.9235,-93.4704,4
housing/rent/apartment,1.0,1,Thumbnail,,1250,800,482,9,26.1343,-80.233,3
housing/rent/apartment,1.0,2,Yes,,1250,800,1389,19,41.9049,-71.1027,5
housing/rent/apartment,1.0,1,Thumbnail,,1245,800,1084,20,39.1268,-76.5127,0
housing/rent/apartment,1.0,1,Thumbnail,,1225,800,272,14,41.8625,-87.6825,0
housing/rent/apartment,1.0,1,Thumbnail,,1219,800,39,22,42.2711,-83.745,6
housing/rent/apartment,1.0,1,Thumbnail,,1199,800,1051,9,28.5163,-81.3644,5
housing/rent/apartment,1.0,2,Thumbnail,,1195,800,1135,37,45.5091,-122.6449,0
housing/rent/apartment,2.5,2,Thumbnail,,1194,800,232,27,35.7585,-78.7783,6
housing/rent/apartment,1.0,1,Thumbnail,,1185,800,1370,20,38.8391,-76.9175,3
housing/rent/apartment,1.0,1,No,,1185,800,835,10,34.0007,-84.4665,6
housing/rent/apartment,1.0,0,Thumbnail,,1150,800,1146,39,41.824,-71.4315,3
housing/rent/apartment,1.0,1,Thumbnail,,1139,800,507,9,29.6533,-82.3656,13
housing/rent/apartment,1.0,1,Thumbnail,,1125,800,810,48,43.0724,-89.4003,2
housing/rent/apartment,1.0,2,Thumbnail,,1100,800,733,5,39.6894,-105.1119,0
housing/rent/apartment,1.0,2,Thumbnail,,1100,800,1040,47,47.0181,-122.886,0
housing/rent/apartment,1.0,1,Thumbnail,,1070,800,398,23,44.8461,-93.1596,11
housing/rent/apartment,1.0,1,Thumbnail,,1065,800,1372,48,43.1921,-89.2195,8
housing/rent/apartment,1.0,1,Thumbnail,,1050,800,623,14,41.5539,-87.6709,0
housing/rent/apartment,1.0,2,Thumbnail,,1049,800,1156,27,35.8079,-78.6466,2
housing/rent/apartment,1.0,2,Thumbnail,,1030,800,125,22,43.7012,-85.4657,0
housing/rent/apartment,1.0,1,Yes,,1030,800,981,31,40.7394,-74.1845,2
housing/rent/apartment,1.0,2,Thumbnail,,1025,800,190,34,42.9112,-78.8171,5
housing/rent/apartment,1.0,2,Yes,,1025,800,304,5,38.7388,-104.7078,7
housing/rent/apartment,1.0,1,No,,1025,800,76,20,39.2946,-76.6235,4
housing/rent/apartment,1.0,2,Thumbnail,,1015,800,34,0,61.1723,-149.8414,1
housing/rent/apartment,1.0,2,Thumbnail,,1000,800,138,15,39.1471,-86.5136,4
housing/rent/apartment,1.0,2,Thumbnail,,999,800,69,43,30.3054,-97.7497,3
housing/rent/apartment,1.0,2,Thumbnail,,999,800,1156,27,35.823,-78.6438,2
housing/rent/apartment,1.0,1,Yes,,990,800,917,38,40.4261,-79.7631,1
housing/rent/apartment,1.0,2,Yes,,982,800,976,6,41.3498,-72.1062,4
housing/rent/apartment,1.0,1,Thumbnail,,979,800,128,1,33.5137,-86.7893,4
housing/rent/apartment,1.0,2,Thumbnail,,960,800,1503,15,40.4969,-86.9659,3
housing/rent/apartment,1.0,1,Yes,,960,800,1162,20,39.3754,-76.8054,9
housing/rent/apartment,1.0,1,Thumbnail,,959,800,39,22,42.2711,-83.745,6
housing/rent/apartment,1.0,1,Thumbnail,,950,800,1099,38,40.0054,-75.1415,2
housing/rent/apartment,1.0,2,Thumbnail,,950,800,681,24,39.0744,-94.5521,4
housing/rent/apartment,1.0,2,Thumbnail,,950,800,681,16,39.1103,-94.702,7
housing/rent/apartment,1.0,2,No,,950,800,569,6,41.3534,-72.0368,0
housing/rent/apartment,1.0,1,Yes,,940,800,1176,20,39.4642,-76.8115,7
housing/rent/apartment,1.0,1,Thumbnail,,925,800,417,14,38.8098,-89.9522,0
housing/rent/apartment,1.0,2,Thumbnail,,925,800,69,43,30.3054,-97.7497,4
housing/rent/apartment,1.0,2,Thumbnail,,915,800,1385,9,30.4601,-84.2714,6
housing/rent/apartment,1.0,2,Thumbnail,,900,800,681,24,39.0744,-94.5521,5
housing/rent/apartment,1.0,1,Yes,,900,800,1038,36,35.4815,-97.5355,2
housing/rent/apartment,1.0,1,Thumbnail,,895,800,128,1,33.5137,-86.7893,3
housing/rent/apartment,1.0,2,Thumbnail,,895,800,415,36,35.6982,-97.4325,1
housing/rent/apartment,1.0,1,Thumbnail,,892,800,1156,27,35.8079,-78.6466,2
